,ID,Year,BUS_FLAG,RAIL_FLAG,CBSA, UPT ,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_VRM_ADJ,Bus_VRH_ADJ,Bus_FARE_TOTAL,Bus_FARE_per_UPT_2018,Bus_AVG_SPEED,Rail_UPT_ADJ,Rail_VRM_ADJ,Rail_VRH_ADJ,Rail_FARE_TOTAL,Rail_FARE_per_UPT_2018,Rail_AVG_SPEED,CLUSTER_APTA,CLUSTER_GT,CLUSTER_APTA_HML
39,"Baton Rouge, LA Metro Area-Bus",2018,1,0,0," (29,537)",343326,-29537,343326,25572,113813,0.032801861,0,9092.75,-493,2819,968.5,1996.5,-244.75,11589.75,10948.25,-1.12,-2.1,3.23,-0.67,-0.92,1.6,-4203.5,2727.75,-17183.75,-2747.25,7500.75,5499,0.99,8423.75,7131.75,-2.7,-1.67,4.38,-5705.3,15551.76,9846.47,-1.47,1.47,-0.64,,-1938.75,0.06,-0.06,0,0,4,8363.3,404.94,-1800.91,9759.15,5298.29,2946.93,-0.8332,0.005795061,0,0,0,,,0,80,0,68,-29537,343326,25572,113813,0.005795061,0.06,0,0,0,0,0,0,34,3,3
51,"Birmingham-Hoover, AL Metro Area-Bus",2018,1,0,0," (29,715)",166414,-29715,166414,4167,-607669.5,-0.184246835,0,8270,-429.5,9351,475.25,5138.5,3976.75,9676.25,8214.75,-2.82,0,2.6,-0.47,-1.15,1.63,-10.75,947.5,-8691,2584.5,5884.5,-736.25,0.21,6913.5,10625.75,-5.52,-0.55,6.08,-12461.72,19133.39,6671.67,-2.37,2.37,-0.64,,-1533.5,0.51,-0.06,0,1,3,-748407,3657.76,2588.89,7887.89,4090.74,6697.07,-0.8332,-0.228090402,37,0,0,0,,1,85,56,70,-29715,166414,4167,-607669.5,-0.228090402,0.51,0,0,0,0,0,0,24,3,2
504,"Sumter, SC Metro Area-Bus",2018,1,0,0," (30,690)",-140994,-30690,-140994,-4016,-84636.75,-0.431226709,0,-1504.75,-4779.5,6670.5,-1391.75,8123,6608.5,2937.5,-2073.5,-6.42,-2.02,8.33,-1.95,-0.37,2.33,2376.75,-114,-1841,-1879.5,3935.5,2275.75,-0.77,12541.5,13394.5,-9.87,-0.1,9.98,-1340.91,793.56,-547.35,-2.97,2.97,-0.7,,,-2.53,-0.06,0,0,4,-93243.33,6945.38,5500.72,1471.82,10343.52,10537.06,-0.9046,-0.483342949,0,0,0,,,0,65,0,66,-30690,-140994,-4016,-84636.75,-0.483342949,-2.53,0,0,0,0,0,0,34,3,3
352,"Ocala, FL Metro Area-Bus",2018,1,0,0," (30,976)",-11809,-30976,-11809,-610,-73827,-0.119851003,0,20627.25,1100,15673.5,4704.75,4652.25,3358.75,4477.5,20789.25,-2.72,2.5,0.25,0.15,-0.87,0.73,15383.75,-1362,2178.25,6259.5,6644.5,1663.5,-1.51,7180.5,13846.25,-6.92,2.8,4.13,-3823.26,7785.41,3962.15,-3.04,3.04,-0.7,,748.75,-0.07,-0.06,0,0,4,-95147.04,3372.87,2164.03,3119.28,4783.02,10714.43,-0.9046,-0.168678951,0,0,0,,,0,74,0,60,-30976,-11809,-610,-73827,-0.168678951,-0.07,0,0,0,0,0,0,34,3,3
278,"Lincoln, NE Metro Area-Bus",2018,1,0,0," (35,293)",270296,-35293,270296,17470,570914.75,0.251523053,0,15874.25,2701.5,10064.5,215.75,7149.25,7137.5,4848.25,16253.25,-4.02,0.1,3.73,-0.1,-1.42,1.53,4487.25,-386.25,-2254,4416.25,2607,104.25,-0.5,9881.25,12097,-8.07,1.05,7.03,-621.87,4070.03,3448.17,-0.41,0.41,-0.64,,4383.25,0.3,-0.06,0,0,4,449014.55,5578.69,5544.56,3244.63,6758.49,7979.74,-0.8416,0.201209055,20,0,0,0,,1,96,0,90,-35293,270296,17470,570914.75,0.201209055,0.3,0,0,0,0,0,0,31,2,3
286,"Longview, WA Metro Area-Bus",2018,1,0,0," (36,945)",-18730.3872,-36945.4624,-18730.3872,-3070.6816,33755.75,0.133544454,0,6512.5,-4745.25,13297,1021,2464.5,2498.75,1765.5,7578.5,-4.57,4,0.58,0.48,-0.82,0.35,2651.5,-1958.25,1779.75,498.25,2998,-666.25,-5.19,6519.25,7275.5,-7.32,4.83,2.5,-810.31,3321.78,2511.48,-2.2,2.2,-0.31,,218.5,0.73,-0.06,0,1,1,26495.39,1104.48,1153.97,308.7,3985.87,3902.06,-0.5326,0.114348508,0,0,0,,,0,90,0,65,-36945.4624,-18730.3872,-3070.6816,33755.75,0.114348508,0.73,0,0,0,0,0,0,32,3,3
538,"Wenatchee-East Wenatchee, WA Metro Area-Bus",2018,1,0,0," (40,276)",186549,-40276,186549,10564,-59665.75,-0.034945339,0,5067.5,6133.25,-993.5,-233.75,3954.5,3031.75,3321,4295.25,6.75,-5.5,-1.22,-0.97,-0.25,1.23,900,-1334.75,-792.75,4496.5,-1499.75,30.75,-3.31,12051.25,12566,-8,-3.45,11.45,-741.77,6769.35,6027.58,-1.72,1.72,-0.31,,107.75,-0.45,-0.06,0,1,2,-98746.57,2540,1540.33,1895.1,8992.09,8595.38,-0.5326,-0.074526024,0,0,0,,,0,89,43,60,-40276,186549,10564,-59665.75,-0.074526024,-0.45,0,0,0,0,0,0,33,3,3
189,"Great Falls, MT Metro Area-Bus",2018,1,0,0," (40,897)",10901,-40897,10901,42,-17883.25,0.010356336,0,-896.5,2922.75,-6043.75,446.75,3947.75,5281.25,3301,-829,-6.3,-2.17,8.48,-0.42,-1.65,2.08,-1135.75,834.25,309,-1627.25,169,-820.75,2.81,7357.25,18120,-7.2,4.58,2.63,-270.97,-260.37,-531.34,-0.65,0.65,-0.51,,-86.75,0.31,-0.06,0,1,2,-32153.59,2479.55,3760.61,1872.46,4827.05,14739.3,-0.714,-0.021966723,0,0,0,,,0,89,0,60,-40897,10901,42,-17883.25,-0.021966723,0.31,0,0,0,0,0,0,32,3,3
81,"Cedar Rapids, IA Metro Area-Bus",2018,1,0,0," (41,805)",68780,-41805,68780,-1594,-88240.25,-0.047654253,0,8718.25,-1379.5,7306.5,-339,1365.75,2779.5,-2336.75,10235.75,-1.7,-0.82,2.55,-0.3,-1.15,1.45,1024.5,-2700.75,4357.5,-3813.25,-2062.5,5243.5,-2.56,3408.5,-574,-6.2,3.8,2.4,-2458.83,-310.82,-2769.65,-1.63,1.63,-0.64,,-1972.25,1.32,-0.06,0,0,4,-139856.87,-561.93,870.18,-4374.17,-303.4,-5304.52,-0.8416,-0.086666606,0,0,0,0,,0,74,0,80,-41805,68780,-1594,-88240.25,-0.086666606,1.32,0,0,0,0,0,0,34,2,3
173,"Fayetteville-Springdale-Rogers, AR-MO Metro Area-Bus",2018,1,0,0," (48,470)",-86286,-48470,-86286,-1754,748552,4.404470246,0,41751.5,28372.5,7313,1394,5087,4204.5,5481.5,41055.75,-5.2,-2.9,8.18,-0.52,0.15,0.38,12001.75,245.75,-5926.5,12661.25,4382.25,639,-0.1,9317.5,10902.75,-8.27,3.83,4.45,-3568.02,35641.31,32073.28,-1.83,1.83,-0.64,,314.5,-1.46,-0.06,0,0,4,664731.52,3528.26,2654.94,3883.52,6309.82,6630.33,-0.8416,4.09904766,0,1,0,0,,1,61,0,81,-48470,-86286,-1754,748552,4.09904766,-1.46,0,0,0,0,0,0,34,3,3
300,"Manchester-Nashua, NH Metro Area-Bus",2018,1,0,0," (49,381)",-661535.85,-49381.3542,-661535.85,-17582.2378,-148869.5,-0.011623015,0,6235.75,-7476.5,9171.75,1044.5,5070.25,-195.75,6338.75,5972.25,-0.45,-0.92,1.5,-1.32,-0.42,1.75,10434.5,-12,4729.25,709,4718,290.25,-0.36,9716,14959.25,-0.72,-8.85,9.58,-3835.92,10393.99,6558.07,-1.75,1.75,-0.7,,37.25,-10.42,-0.06,0,0,4,-212761.04,3120.61,-2001.75,4074.05,5430.68,9546.83,-0.913,-0.188088656,8,1,0,0,,1,88,0,56,-49381.3542,-661535.85,-17582.2378,-148869.5,-0.188088656,-10.42,0,0,0,0,0,0,32,2,3
199,"Hanford-Corcoran, CA Metro Area-Bus",2018,1,0,0," (50,985)",121452,-50985,121452,7823,-156987.25,-0.163839006,0,-226,-178.75,-3670,-1739.5,3525.75,5296.5,1031.5,5776,-8.65,-2.15,10.9,-0.25,-0.9,1.15,1486.75,961.5,-2419.25,1715.5,1388,-159,1.95,19883.75,9533.5,-10.9,1.93,8.98,-2414.47,2431.95,17.49,-4.2,4.2,-0.31,,-2999.25,-0.15,-0.06,0,1,2,-194359.15,2207.13,3985.08,-778.76,17316.71,5931.7,-0.5326,-0.213594766,0,0,0,,,0,92,0,64,-50985,121452,7823,-156987.25,-0.213594766,-0.15,0,0,0,0,0,0,31,3,3
354,"Oklahoma City, OK Metro Area-Bus",2018,1,0,0," (56,285)",186062,-56285,186062,12890,1867558.25,0.657995176,0,58554.25,53335.5,19722,827.5,3215.5,1547.75,1062.5,65353,-1.95,-0.05,1.95,-0.1,-0.95,1.05,13194,-1512.25,914.25,3377.25,6109,4305.75,-0.44,5451.25,8558.25,-3.8,-0.12,3.93,-3236.44,37539.17,34302.73,-0.68,0.68,-0.64,,8365.25,-0.07,-0.06,0,0,4,1714224.29,1585.3,-57.07,-797.14,2306.29,4271.31,-0.8416,0.606336081,8,0,2,0,,0,71,56,74,-56285,186062,12890,1867558.25,0.606336081,-0.07,0,0,0,0,0,0,24,2,2
388,"Pittsfield, MA Metro Area-Bus",2018,1,0,0," (59,273)",26033,-59273,26033,2377,-137500,-0.112725627,0,-3075.75,-10325.75,4058.25,1537.25,6684.5,5008.25,10874.5,-3288.5,-5.22,-2.65,7.85,-1.05,-1.3,2.35,-844.5,826.75,-1798.25,387.25,-603.75,343.5,1.68,7733.25,12924.75,-5.77,-4.67,10.45,-1541.83,2069.35,527.53,-2.38,2.38,-0.7,,,-0.29,-0.06,0,1,1,-183647.8,5182.52,3505.31,9245.5,4720.59,8757.63,-0.913,-0.193414743,0,0,0,,,0,76,35,53,-59273,26033,2377,-137500,-0.193414743,-0.29,0,0,0,0,0,0,34,1,3
348,"Niles-Benton Harbor, MI Metro Area-Bus",2018,1,0,0," (61,292)",9515.5788,-61291.6356,9515.5788,166.4988,-127981,1.658790276,0,-943.75,2173,735.5,-292.5,311,-565.5,-2100.25,-109.75,1.08,-4.27,3.1,-0.67,-1.75,2.43,1967.75,498.75,756,355.5,-1817.5,2175,0.52,5866,4527.75,-4.5,4.38,0.13,-1647.28,1989.26,341.97,-2.27,2.27,-0.64,,,0.76,-0.06,0,1,1,-209112.94,-1204.72,-2111.88,-3654.55,3224.14,834.81,-0.8416,1.282716979,0,0,0,,,0,82,0,75,-61291.6356,9515.5788,166.4988,-127981,1.282716979,0.76,0,0,0,0,0,0,34,3,3
122,"Corvallis, OR Metro Area-Bus",2018,1,0,0," (64,472)",7373,-64472,7373,491,0,0,0,6262.75,206.25,3403.25,2288.5,2064.25,5259,4643,5185.25,-5.05,-0.9,5.85,-0.5,-1.2,1.7,2087.75,-1276.25,573.5,2445.5,1142.25,-797.25,-4.09,12026.5,17637.25,-10.77,4.8,5.98,-750.98,4576.24,3825.26,-1.97,1.97,-0.31,,1899.5,0,-0.06,0,1,1,0,718.75,4410.78,2992.04,8877.34,13402.33,-0.5326,0,10,0,0,0,,1,91,40,100,-64472,7373,491,0,0,0,0,0,0,0,0,0,31,2,3
13,"Altoona, PA Metro Area-Bus",2018,1,0,0," (64,973)",-7723,-64973,-7723,-1093,-31456.75,0.080784004,0,-3628.5,-518.75,-3237.25,-223.75,2021.5,2293.75,3368,-2286.75,0.48,2.23,-2.7,-0.17,-0.77,0.95,2336.25,-580.75,38,3035,-43.5,-112.5,-1.59,3326.25,3485.25,-5.57,-0.2,5.78,-974.28,-303.77,-1278.06,-1.5,1.5,-0.62,,-731.5,0.15,-0.06,0,1,2,-73918.03,667.6,939.55,2125.16,685.11,63.27,-0.8324,0.01111493,0,0,0,,,0,80,0,50,-64973,-7723,-1093,-31456.75,0.01111493,0.15,0,0,0,0,0,0,32,1,3
152,"Eau Claire, WI Metro Area-Bus",2018,1,0,0," (66,203)",-2251,-66203,-2251,1423,86316.75,0.150671923,0,3357,-8296.5,8938,637,2503,3584,-730.75,2868,1.43,0.9,-2.12,-0.77,-1.4,2.18,2599.75,23,-2406.25,1496.25,586.5,2900.25,-0.19,9664.5,8552.5,-5.47,-1.62,7.1,-1791.47,4457.24,2665.78,-2.05,2.05,-0.64,,-424.75,-0.5,-0.06,0,1,1,42068.85,1042.84,2113.64,-2203.33,6732.12,4707.16,-0.8416,0.105164983,0,0,0,,,0,80,0,87,-66203,-2251,1423,86316.75,0.105164983,-0.5,0,0,0,0,0,0,33,3,3
161,"Elkhart-Goshen, IN Metro Area-Bus",2018,1,0,0," (66,226)",5380.8855,-66226.1302,5380.8855,880.4182,-56892.25,-0.036404806,0,4076,-2471,9960.5,-816,6223,6287.5,5893,5097.5,-7.2,-2.72,9.93,-0.55,-1,1.55,4381.25,67.5,-2005.75,2660,3274.5,385,-0.45,13746,19880.75,-9.87,-0.6,10.48,-2196.15,17645.6,15449.44,-2.54,2.54,-0.64,,-91.5,-0.3,-0.06,0,1,2,-74829.43,4722.1,4781.8,4316.86,10749.78,16255.79,-0.8416,-0.074673292,0,0,1,0,,1,64,0,68,-66226.1302,5380.8855,880.4182,-56892.25,-0.074673292,-0.3,0,0,0,0,0,0,34,2,3
237,"Johnstown, PA Metro Area-Bus",2018,1,0,0," (69,546)",-6019.596,-69546.114,-6019.596,-93.555,23889.5,0.081170731,0,-6356.25,-2139.75,-3814,-197,3202.75,3077.5,-1162.75,-3736.5,-0.65,1.33,-0.62,-0.3,-1.95,2.25,-1446.25,-1088.25,-1756,1190,743.25,-535.25,-1.71,5227.75,1543.5,-5,4.75,0.25,-1335.45,-2513.45,-3848.91,-1.8,1.8,-0.62,,-333.5,-0.07,-0.06,0,1,2,-22941.94,1833.91,1672.66,-2425.63,2634.31,-1966.08,-0.8324,0.035243547,0,0,0,,,0,81,0,59,-69546.114,-6019.596,-93.555,23889.5,0.035243547,-0.07,0,0,0,0,0,0,33,1,3
364,"Oshkosh-Neenah, WI Metro Area-Bus",2018,1,0,0," (72,179)",-13429.2198,-72179.228,-13429.2198,-1186.6836,-86664.25,-0.007697527,0,1384,-874,2385,1346.75,4110.75,3846.75,9037.25,2702,-0.25,-2.52,2.73,-0.22,-0.77,1,716.5,-232.75,-1295,2165.75,457.25,-378.75,-0.4,5388.5,9185.75,-3.07,-4.8,7.88,-2254.85,5028.11,2773.26,-2.54,2.54,-0.64,,182.75,0.07,-0.06,0,1,3,-166203.91,2522.67,2263.77,7376.81,2245.28,5176.67,-0.8416,-0.072325164,0,0,0,,,0,84,0,57,-72179.228,-13429.2198,-1186.6836,-86664.25,-0.072325164,0.07,0,0,0,0,0,0,32,2,3
540,"Wheeling, WV-OH Metro Area-Bus",2018,1,0,0," (75,256)",7783.0476,-75256.128,7783.0476,-444.2202,-10448.25,0.180637175,0,-5551,-6914.75,2574.75,150.25,5411.25,5769.25,3395.25,-5157.5,-7.75,-0.07,7.85,-1.1,-1.25,2.35,-12573.5,-2631.5,-2698.5,-6170.5,-133.5,-939.5,-3.18,11424.25,17570.75,-16.35,11.85,4.5,-910.53,-1503.45,-2413.99,-1.16,1.16,-0.64,,-531.5,0.26,-0.06,0,1,1,-35842.77,4107.81,4484.29,2046.03,8968.51,14219.27,-0.8416,0.121402881,0,0,0,0,,0,79,0,62,-75256.128,7783.0476,-444.2202,-10448.25,0.121402881,0.26,0,0,0,0,0,0,34,1,3
21,"Appleton, WI Metro Area-Bus",2018,1,0,0," (79,561)",-14230.7802,-79560.7722,-14230.7802,-1645.3164,-88648.5,-0.005697412,0,6432.25,8008.5,2097.75,-347.25,6670.25,5933.75,8929.5,6541.25,-3.77,1.35,2.33,-0.62,-1.17,1.8,6235.25,1653,729.25,1568.5,2129,155.5,1.5,8114.25,12926.5,-2,-8.52,10.53,-2382.05,7746.4,5364.35,-1.97,1.97,-0.64,,279.75,0.23,-0.06,0,1,3,-139124.94,4846.67,4074.65,7148.58,4507.89,8525.92,-0.8416,-0.069493084,0,0,0,,,0,86,0,67,-79560.7722,-14230.7802,-1645.3164,-88648.5,-0.069493084,0.23,0,0,0,0,0,0,,2,1
197,"Gulfport-Biloxi, MS Metro Area-Bus",2018,1,0,0," (82,596)",-91127.8261,-82596.47,-91127.8261,-5489.9172,-104960.25,-0.008004121,0,10815.25,126,13102.75,-4961.25,2999.25,1369.25,5602.5,14127,-1.17,-5.45,6.45,-0.57,-2.1,2.68,7605,1099,3236.75,-9105,9256.25,3118,0.48,4218.25,9111.5,-4.77,-1.15,5.93,-2475.76,4801.44,2325.69,-2.36,2.36,-0.64,,530.25,-0.29,-0.06,0,1,2,-149041.05,1535.07,13.43,4025.4,1583.89,5802.56,-0.8332,-0.081229765,0,0,0,0,,1,42,0,47,-82596.47,-91127.8261,-5489.9172,-104960.25,-0.081229765,-0.29,0,0,0,0,0,0,34,3,3
227,"Jackson, MI Metro Area-Bus",2018,1,0,0," (86,646)",-65343,-86646,-65343,-3542,-51215.25,0.012281432,0,-1224.5,-3963.5,1745.5,729.5,4620.25,4198.75,6870.75,-1336.5,-2.65,-1.57,4.35,-0.65,-0.85,1.5,2379.5,-1722.25,893.25,-1032.25,4068,172.75,-2.96,4880.25,14374,-5.72,1.45,4.28,-1750.83,3069.36,1318.53,-2.48,2.48,-0.64,,332.75,-0.61,-0.06,0,0,4,-73770.57,3195.61,2768.47,5454.03,2157.99,10785.34,-0.8416,-0.027293887,0,0,0,0,,0,68,0,84,-86646,-65343,-3542,-51215.25,-0.027293887,-0.61,0,0,0,0,0,0,34,3,3
372,"Pensacola-Ferry Pass-Brent, FL Metro Area-Bus",2018,1,0,0," (93,959)",92758.762,-93959.289,92758.762,9940.1004,-921055.75,-0.558569368,0,17188.25,-8381.5,16730.25,7252.5,2538.25,494,4692.25,22222,1.9,1.55,-3.45,-0.15,-0.6,0.75,17231.25,40,3261.25,4392.25,9952,-414.25,-0.5,5520.5,3450.75,-0.62,-2.87,3.5,-5075.82,18601.23,13525.41,-2.61,2.61,-0.7,,2501.75,-0.49,-0.06,0,0,4,-1044018.19,1028.71,-795.76,3023.71,2520.32,-576.99,-0.9046,-0.639709551,0,0,0,,,0,68,0,72,-93959.289,92758.762,9940.1004,-921055.75,-0.639709551,-0.49,0,0,0,0,0,0,34,3,3
