NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Fares
40210.00,4210,Craven County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$30,013"
40210.00,4210,Craven County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
40210.00,4210,Craven County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$13,794"
40213.00,4213,Autauga County Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40213.00,4213,Autauga County Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$45,014"
40214.00,4214,Cabarrus County Transportation Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40214.00,4214,Cabarrus County Transportation Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$16,234"
40215.00,4215,Union County Transportation ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40215.00,4215,Union County Transportation ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$23,929"
40215.00,4215,Union County Transportation ,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
40215.00,4215,Union County Transportation ,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,$0
40217.00,4217,Rowan Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
40217.00,4217,Rowan Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$22,734"
40217.00,4217,Rowan Transit System,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0
40217.00,4217,Rowan Transit System,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$11,510"
40218.00,4218,Oldham's Public Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40218.00,4218,Oldham's Public Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$9,397"
40220.00,4220,Pitt Area Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40220.00,4220,Pitt Area Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$42,631"
40221.00,4221,Gaston County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40221.00,4221,Gaston County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$786,839"
40221.00,4221,Gaston County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
40221.00,4221,Gaston County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$416,869"
40221.00,4221,Gaston County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40221.00,4221,Gaston County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$7,918"
40222.00,4R06-094,Wake County DSS,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$194,627"
40223.00,4223,Cumberland County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
40223.00,4223,Cumberland County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$34,986"
40224.00,4224,Buncombe County,Full Reporter,Urban,DR,PT,Funds Earned During Period,"$969,935"
40224.00,4224,Buncombe County,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$12,006"
40225.00,4225,Alamance County Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40225.00,4225,Alamance County Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$106,038"
40226.00,4226,"Mountain Projects, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40226.00,4226,"Mountain Projects, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$14,598"
40227.00,4227,Onslow United Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40227.00,4227,Onslow United Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$964,414"
40228.00,4228,Mecklenburg County DSS,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$41,796"
40228.00,4228,Mecklenburg County DSS,Full Reporter,Urban,DT,PT,Funds Earned During Period,"$59,503"
40229.00,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,
40229.00,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$1,117"
40229.00,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40229.00,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$30,308"
40230.00,4230,City of Atlanta - Department of Public Works - Transit Division,Full Reporter,Urban,SR,DO,Funds Earned During Period,"$70,171"
40231.00,4231,Orange County Public Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40231.00,4231,Orange County Public Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$15,737"
40231.00,4231,Orange County Public Transportation,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40231.00,4231,Orange County Public Transportation,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$6,859"
40232.00,4232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,Funds Earned During Period,"$1,983,617"
40233.00,4233,City of Salisbury - Salisbury,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40233.00,4233,City of Salisbury - Salisbury,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$79,539"
40234.00,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40234.00,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,$0
40234.00,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
40234.00,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,$0
40237.00,4237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40237.00,4237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$23,421"
40238.00,,City of Coconut Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
40238.00,,City of Coconut Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,$0
40239.00,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40239.00,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,
40239.00,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40239.00,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,
40240.00,,City of Lighthouse Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
40240.00,,City of Lighthouse Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,
40241.00,,City of Miramar - Public Works Department,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40241.00,,City of Miramar - Public Works Department,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,$0
40241.00,,City of Miramar - Public Works Department,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
40241.00,,City of Miramar - Public Works Department,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,$0
40244.00,,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$509,535"
40245.00,,"Clay County Council on Aging, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$25,132"
40245.00,,"Clay County Council on Aging, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,"$30,632"
40246.00,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,$0
40246.00,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,$0
40246.00,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
40246.00,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$3,211"
40247.00,,Shelby County Government,Reduced Reporter,Urban,VP,PT,Funds Expended on Capital,
40247.00,,Shelby County Government,Reduced Reporter,Urban,VP,PT,Funds Expended on Operations,"$212,182"
40248.00,,Town of Hillsboro Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40248.00,,Town of Hillsboro Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40249.00,,City of Hallandale Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40249.00,,City of Hallandale Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40250.00,,City of Lauderdale Lakes,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40250.00,,City of Lauderdale Lakes,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40251.00,,City of Pembroke Pines,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40251.00,,City of Pembroke Pines,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40252.00,,Link Transit - Burlington,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,$0
40252.00,,Link Transit - Burlington,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,"$4,696"
40252.00,,Link Transit - Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,$0
40252.00,,Link Transit - Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$38,121"
40253.00,,City of Coral Springs,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40253.00,,City of Coral Springs,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$27,616"
40254.00,,City of Lauderhill,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40254.00,,City of Lauderhill,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40255.00,,City of Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40255.00,,City of Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,"$66,733"
40256.00,,City of Margate,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40256.00,,City of Margate,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,
40256.00,,City of Margate,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40256.00,,City of Margate,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40257.00,,City of Pompano Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40257.00,,City of Pompano Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40258.00,,"The Looper Group, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,"$12,718"
40259.00,,"Jolley Trolley Transportation of Clearwater, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,"$426,398"
40260.00,,Town of Lauderdale-By-The-Sea,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40260.00,,Town of Lauderdale-By-The-Sea,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40261.00,,City of Dania Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40261.00,,City of Dania Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40262.00,,Town of Davie,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40262.00,,Town of Davie,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40263.00,,City of West Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,
40263.00,,City of West Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,
40265.00,,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$145,852"
40928.00,4R01-005,Baldwin County Commission,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$425,967"
40950.00,4R08-001,First Tennessee Human Resource Agency,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
40950.00,4R08-001,First Tennessee Human Resource Agency,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$266,541"
41068.00,4R02-028,Flagler Co. Public Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,"$177,039"
41105.00,4R04-020,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,"$142,054"
41157.00,4R02-035,Citrus County Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,
41157.00,4R02-035,Citrus County Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,"$30,092"
41157.00,4R02-035,Citrus County Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,
41157.00,4R02-035,Citrus County Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$11,629"
44907.00,4T01,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,"$26,000"
44907.00,4T01,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,$0
44913.00,4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,$0
44913.00,4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,"$113,010"
44919.00,4T03,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,
44919.00,4T03,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,
44925.00,4T04,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,$0
44925.00,4T04,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,"$45,440"
44929.00,,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Funds Earned During Period,$0
44929.00,,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Funds Earned During Period,"$90,820"
44932.00,,City of Tamarac,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,$0
44932.00,,City of Tamarac,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,"$19,437"
4R01-40907,4R01-003,Blount County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40907,4R01-003,Blount County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$31,476"
4R01-40911,4R01-021,Macon-Russell Community Action Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40911,4R01-021,Macon-Russell Community Action Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,786"
4R01-40926,4R01-012,Escambia County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40926,4R01-012,Escambia County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$34,850"
4R01-40960,4R01-013,Etowah County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40960,4R01-013,Etowah County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$40,253"
4R01-40963,4R01-022,Madison County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40963,4R01-022,Madison County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$57,823"
4R01-40965,4R01-010,Cullman County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40965,4R01-010,Cullman County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$51,762"
4R01-40982,4R01-024,"H.EL.P., Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40982,4R01-024,"H.EL.P., Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$11,696"
4R01-40986,4R01-011,Dekalb County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-40986,4R01-011,Dekalb County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$45,198"
4R01-41000,4R01-028,Educational Center for Independence,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41000,4R01-028,Educational Center for Independence,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$9,250"
4R01-41009,4R01-023,City of Guntersville,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41009,4R01-023,City of Guntersville,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$10,374"
4R01-41076,4R01-025,St. Clair County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41076,4R01-025,St. Clair County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$62,920"
4R01-41084,4R01-007,Alabama Tombigbee Regional Planning Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41084,4R01-007,Alabama Tombigbee Regional Planning Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$85,725"
4R01-41089,4R01-002,City of Eufaula,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41089,4R01-002,City of Eufaula,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,552"
4R01-41107,4R01-004,Chilton County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
4R01-41107,4R01-004,Chilton County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$22,652"
4R01-41118,4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
4R01-41118,4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$2,379"
4R01-41118,4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
4R01-41118,4R01-017,Birmingham Regional Paratransit Consortium,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,$595
