,Year,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor_MSA,Unemployment_Rate_MSA,Geography
692,2010,199429.91666666663,16387.083333333332,183042.8333333333,8.233333333333334,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
693,2011,198644.0,14635.333333333336,184008.66666666663,7.366666666666667,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
694,2012,197776.0833333333,13662.0,184114.0833333333,6.916666666666668,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
695,2013,195834.3333333333,13675.5,182158.8333333333,6.991666666666667,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
696,2014,195499.41666666663,11960.666666666664,183538.75,6.133333333333334,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
697,2015,193909.75,10792.75,183117.0,5.558333333333334,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
698,2016,192151.0833333333,10441.416666666666,181709.66666666663,5.441666666666666,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
699,2017,190496.3333333333,8533.166666666666,181963.16666666663,4.483333333333333,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
700,2018,191910.5,8010.166666666668,183900.3333333333,4.183333333333334,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
701,2019,192377.3333333333,9755.333333333334,182622.0,5.066666666666666,"Davenport-Moline-Rock Island, IA-IL  Metro Area"
702,2002,244944.36363636365,13874.545454545454,231069.81818181818,5.681818181818182,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
703,2003,251881.33333333328,13423.75,238457.58333333328,5.341666666666668,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
704,2004,261728.83333333328,12540.666666666664,249188.16666666663,4.783333333333334,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
705,2005,274667.91666666674,10373.5,264294.41666666674,3.8,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
706,2006,280809.75,9600.75,271209.0,3.4250000000000003,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
707,2007,283418.91666666674,12635.583333333336,270783.33333333326,4.458333333333333,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
708,2008,286502.0,20432.58333333333,266069.41666666674,7.124999999999999,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
709,2009,285208.0,32123.83333333333,253084.16666666663,11.258333333333333,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
710,2010,279521.58333333326,34326.5,245195.08333333328,12.283333333333333,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
711,2011,279770.75,31472.33333333333,248298.41666666663,11.250000000000002,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
712,2012,279540.75,26663.66666666667,252877.08333333328,9.541666666666666,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
713,2013,279647.33333333326,22983.83333333333,256663.5,8.208333333333334,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
714,2014,280757.0,19395.416666666668,261361.58333333328,6.908333333333332,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
715,2015,281927.75,16727.083333333332,265200.66666666674,5.933333333333335,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
716,2016,290574.83333333326,14893.916666666664,275680.91666666674,5.125000000000001,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
717,2017,296745.83333333326,13329.75,283416.08333333326,4.491666666666668,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
718,2018,300515.66666666674,11375.75,289139.91666666674,3.7916666666666665,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
719,2019,302247.33333333326,11631.0,290616.33333333326,3.8666666666666663,"Deltona-Daytona Beach-Ormond Beach, FL  Metro Area"
720,2002,291477.4545454545,10277.636363636364,281199.8181818182,3.527272727272727,"Des Moines-West Des Moines, IA  Metro Area"
721,2003,286730.66666666674,11589.333333333336,275141.33333333326,4.041666666666666,"Des Moines-West Des Moines, IA  Metro Area"
722,2004,289375.58333333326,12468.666666666664,276906.91666666674,4.325,"Des Moines-West Des Moines, IA  Metro Area"
723,2005,296274.5,11635.666666666664,284638.83333333326,3.9333333333333336,"Des Moines-West Des Moines, IA  Metro Area"
724,2006,304869.75,10243.75,294626.0,3.3833333333333337,"Des Moines-West Des Moines, IA  Metro Area"
725,2007,309732.41666666674,10594.0,299138.41666666674,3.4166666666666665,"Des Moines-West Des Moines, IA  Metro Area"
726,2008,314780.0,12557.166666666664,302222.83333333326,3.983333333333333,"Des Moines-West Des Moines, IA  Metro Area"
727,2009,318878.08333333326,19122.916666666668,299755.16666666674,6.008333333333334,"Des Moines-West Des Moines, IA  Metro Area"
728,2010,322858.5,18708.416666666668,304150.08333333326,5.8,"Des Moines-West Des Moines, IA  Metro Area"
729,2011,321047.5,17583.916666666668,303463.58333333326,5.4750000000000005,"Des Moines-West Des Moines, IA  Metro Area"
730,2012,322826.08333333326,16180.166666666664,306645.91666666674,5.016666666666667,"Des Moines-West Des Moines, IA  Metro Area"
731,2013,331238.41666666674,15400.0,315838.41666666674,4.658333333333333,"Des Moines-West Des Moines, IA  Metro Area"
732,2014,339542.66666666674,13877.583333333336,325665.08333333326,4.083333333333334,"Des Moines-West Des Moines, IA  Metro Area"
733,2015,340108.66666666674,12213.083333333336,327895.58333333326,3.608333333333334,"Des Moines-West Des Moines, IA  Metro Area"
734,2016,344120.5,11420.583333333336,332699.91666666674,3.325,"Des Moines-West Des Moines, IA  Metro Area"
735,2017,347466.25,10148.166666666666,337318.08333333326,2.933333333333333,"Des Moines-West Des Moines, IA  Metro Area"
736,2018,353610.91666666674,8561.75,345049.16666666674,2.4249999999999994,"Des Moines-West Des Moines, IA  Metro Area"
737,2019,359699.0,10351.666666666666,349347.33333333326,2.9,"Des Moines-West Des Moines, IA  Metro Area"
738,2002,142534.45454545456,8052.727272727273,134481.72727272724,5.654545454545453,"Duluth, MN-WI  Metro Area"
739,2003,142754.41666666663,8939.333333333334,133815.08333333337,6.241666666666666,"Duluth, MN-WI  Metro Area"
740,2004,142184.16666666663,8393.0,133791.16666666663,5.9,"Duluth, MN-WI  Metro Area"
741,2005,141058.25,7264.083333333332,133794.16666666663,5.15,"Duluth, MN-WI  Metro Area"
742,2006,142057.33333333337,7165.916666666668,134891.41666666663,5.041666666666667,"Duluth, MN-WI  Metro Area"
743,2007,143721.16666666663,7882.416666666668,135838.75,5.483333333333333,"Duluth, MN-WI  Metro Area"
744,2008,145258.91666666663,9009.083333333334,136249.83333333337,6.2,"Duluth, MN-WI  Metro Area"
745,2009,146682.5,13061.0,133621.5,8.891666666666667,"Duluth, MN-WI  Metro Area"
746,2010,144904.58333333337,11851.666666666664,133052.91666666663,8.191666666666665,"Duluth, MN-WI  Metro Area"
747,2011,143517.75,10634.833333333334,132882.91666666663,7.399999999999999,"Duluth, MN-WI  Metro Area"
748,2012,142466.83333333337,9405.666666666666,133061.16666666663,6.6083333333333325,"Duluth, MN-WI  Metro Area"
749,2013,143300.33333333337,8796.166666666666,134504.16666666663,6.141666666666667,"Duluth, MN-WI  Metro Area"
750,2014,143402.16666666663,7460.666666666668,135941.5,5.2,"Duluth, MN-WI  Metro Area"
751,2015,142828.66666666663,7060.333333333332,135768.33333333337,4.941666666666666,"Duluth, MN-WI  Metro Area"
752,2016,144298.91666666663,8051.083333333332,136247.83333333337,5.574999999999998,"Duluth, MN-WI  Metro Area"
753,2017,143810.33333333337,6544.25,137266.08333333337,4.558333333333334,"Duluth, MN-WI  Metro Area"
754,2018,142927.58333333337,5412.416666666667,137515.16666666663,3.799999999999999,"Duluth, MN-WI  Metro Area"
755,2019,144006.0,7175.333333333332,136830.66666666663,4.966666666666667,"Duluth, MN-WI  Metro Area"
756,2002,240003.0,13209.363636363636,226793.63636363635,5.5181818181818185,"Durham-Chapel Hill, NC  Metro Area"
757,2003,239643.0,12672.416666666664,226970.58333333328,5.275,"Durham-Chapel Hill, NC  Metro Area"
758,2004,240431.08333333328,10535.666666666666,229895.41666666663,4.374999999999999,"Durham-Chapel Hill, NC  Metro Area"
759,2005,244489.33333333328,10507.083333333334,233982.25,4.308333333333334,"Durham-Chapel Hill, NC  Metro Area"
760,2006,253214.66666666663,9899.666666666666,243315.0,3.9166666666666665,"Durham-Chapel Hill, NC  Metro Area"
761,2007,255818.83333333328,9872.416666666666,245946.41666666663,3.858333333333333,"Durham-Chapel Hill, NC  Metro Area"
762,2008,263825.83333333326,12455.166666666664,251370.66666666663,4.725,"Durham-Chapel Hill, NC  Metro Area"
763,2009,267203.41666666674,20553.5,246649.91666666663,7.675000000000002,"Durham-Chapel Hill, NC  Metro Area"
764,2010,262738.5,21376.75,241361.75,8.149999999999999,"Durham-Chapel Hill, NC  Metro Area"
765,2011,265144.25,21087.0,244057.25,7.949999999999998,"Durham-Chapel Hill, NC  Metro Area"
766,2012,270786.5,19913.166666666668,250873.33333333328,7.366666666666667,"Durham-Chapel Hill, NC  Metro Area"
767,2013,272853.41666666674,17115.833333333332,255737.58333333328,6.258333333333333,"Durham-Chapel Hill, NC  Metro Area"
768,2014,275743.5,14189.166666666664,261554.33333333328,5.133333333333333,"Durham-Chapel Hill, NC  Metro Area"
769,2015,281372.41666666674,14046.083333333336,267326.33333333326,4.983333333333333,"Durham-Chapel Hill, NC  Metro Area"
770,2016,289617.16666666674,12925.333333333336,276691.83333333326,4.466666666666666,"Durham-Chapel Hill, NC  Metro Area"
771,2017,294247.33333333326,11650.75,282596.58333333326,3.9666666666666672,"Durham-Chapel Hill, NC  Metro Area"
772,2018,298300.83333333326,10274.583333333334,288026.25,3.441666666666667,"Durham-Chapel Hill, NC  Metro Area"
773,2019,301588.66666666674,11377.666666666664,290211.0,3.8,"Durham-Chapel Hill, NC  Metro Area"
774,2002,85230.54545454546,4404.636363636364,80825.90909090909,5.172727272727271,"Eau Claire, WI  Metro Area"
775,2003,86639.16666666669,4658.833333333333,81980.33333333331,5.391666666666667,"Eau Claire, WI  Metro Area"
776,2004,86035.41666666669,4169.75,81865.66666666669,4.8500000000000005,"Eau Claire, WI  Metro Area"
777,2005,86404.16666666669,3943.333333333334,82460.83333333331,4.575,"Eau Claire, WI  Metro Area"
778,2006,89104.66666666669,3943.333333333334,85161.33333333331,4.433333333333334,"Eau Claire, WI  Metro Area"
779,2007,91076.75,4223.666666666667,86853.08333333331,4.65,"Eau Claire, WI  Metro Area"
780,2008,90339.16666666669,4116.583333333333,86222.58333333331,4.558333333333335,"Eau Claire, WI  Metro Area"
781,2009,89961.58333333331,6656.75,83304.83333333331,7.399999999999999,"Eau Claire, WI  Metro Area"
782,2010,90288.91666666669,6766.833333333332,83522.08333333331,7.4833333333333325,"Eau Claire, WI  Metro Area"
783,2011,91123.91666666669,6296.0,84827.91666666669,6.925,"Eau Claire, WI  Metro Area"
784,2012,91519.5,5629.166666666668,85890.33333333331,6.133333333333334,"Eau Claire, WI  Metro Area"
785,2013,90904.08333333331,5496.333333333333,85407.75,6.05,"Eau Claire, WI  Metro Area"
786,2014,91044.83333333331,4380.25,86664.58333333331,4.816666666666666,"Eau Claire, WI  Metro Area"
787,2015,91311.33333333331,3779.333333333334,87532.0,4.15,"Eau Claire, WI  Metro Area"
788,2016,92425.58333333331,3434.25,88991.33333333331,3.7166666666666655,"Eau Claire, WI  Metro Area"
789,2017,92990.83333333331,2904.916666666666,90085.91666666669,3.125,"Eau Claire, WI  Metro Area"
790,2018,92859.33333333331,2647.4166666666665,90211.91666666669,2.85,"Eau Claire, WI  Metro Area"
791,2019,92793.33333333331,3313.666666666666,89479.66666666669,3.5666666666666664,"Eau Claire, WI  Metro Area"
792,2002,57266.63636363637,8574.363636363636,48692.272727272735,14.972727272727274,"El Centro, CA  Metro Area"
793,2003,58642.08333333334,9091.916666666666,49550.16666666666,15.491666666666667,"El Centro, CA  Metro Area"
794,2004,59427.41666666666,10093.25,49334.16666666666,16.983333333333334,"El Centro, CA  Metro Area"
795,2005,60592.16666666666,9671.916666666666,50920.25,15.95,"El Centro, CA  Metro Area"
796,2006,63023.66666666666,9719.25,53304.41666666666,15.375000000000002,"El Centro, CA  Metro Area"
797,2007,65967.08333333331,11915.0,54052.08333333334,18.000000000000004,"El Centro, CA  Metro Area"
798,2008,72433.58333333331,16336.666666666664,56096.91666666666,22.41666666666667,"El Centro, CA  Metro Area"
799,2009,75568.83333333331,20679.916666666668,54888.91666666666,27.325,"El Centro, CA  Metro Area"
800,2010,78664.41666666669,22686.66666666667,55977.75,28.816666666666666,"El Centro, CA  Metro Area"
801,2011,79455.25,22931.75,56523.5,28.85,"El Centro, CA  Metro Area"
802,2012,79264.75,21679.08333333333,57585.66666666666,27.350000000000005,"El Centro, CA  Metro Area"
803,2013,78271.08333333331,19600.666666666668,58670.41666666666,25.04166666666667,"El Centro, CA  Metro Area"
804,2014,78263.75,18804.5,59459.25,24.025,"El Centro, CA  Metro Area"
805,2015,76722.16666666669,18787.75,57934.41666666666,24.475,"El Centro, CA  Metro Area"
806,2016,75206.41666666669,18157.666666666668,57048.75,24.116666666666664,"El Centro, CA  Metro Area"
807,2017,72127.33333333331,14079.083333333336,58048.25,19.516666666666666,"El Centro, CA  Metro Area"
808,2018,71054.58333333331,12854.833333333336,58199.75,18.075,"El Centro, CA  Metro Area"
809,2019,71468.33333333331,12752.333333333336,58716.0,17.833333333333332,"El Centro, CA  Metro Area"
810,2002,61643.90909090909,3475.181818181818,58168.72727272727,5.645454545454545,"Elizabethtown-Fort Knox, KY  Metro Area"
811,2003,63120.83333333334,3556.833333333333,59564.0,5.625,"Elizabethtown-Fort Knox, KY  Metro Area"
812,2004,63851.66666666666,3483.333333333333,60368.33333333334,5.45,"Elizabethtown-Fort Knox, KY  Metro Area"
813,2005,65278.83333333334,3981.833333333334,61297.0,6.1000000000000005,"Elizabethtown-Fort Knox, KY  Metro Area"
814,2006,66906.08333333331,3719.5,63186.58333333334,5.575,"Elizabethtown-Fort Knox, KY  Metro Area"
815,2007,65943.08333333331,3461.25,62481.83333333334,5.258333333333334,"Elizabethtown-Fort Knox, KY  Metro Area"
816,2008,66001.83333333331,4291.916666666667,61709.91666666666,6.499999999999999,"Elizabethtown-Fort Knox, KY  Metro Area"
817,2009,66357.16666666669,7231.333333333332,59125.83333333334,10.9,"Elizabethtown-Fort Knox, KY  Metro Area"
818,2010,65301.75,6682.583333333332,58619.16666666666,10.233333333333334,"Elizabethtown-Fort Knox, KY  Metro Area"
819,2011,66302.58333333331,6415.083333333332,59887.5,9.675,"Elizabethtown-Fort Knox, KY  Metro Area"
820,2012,66156.58333333331,5637.416666666668,60519.16666666666,8.508333333333333,"Elizabethtown-Fort Knox, KY  Metro Area"
821,2013,66241.75,5271.75,60970.0,7.949999999999998,"Elizabethtown-Fort Knox, KY  Metro Area"
822,2014,64516.16666666666,4133.0,60383.16666666666,6.408333333333332,"Elizabethtown-Fort Knox, KY  Metro Area"
823,2015,64235.33333333334,3263.25,60972.08333333334,5.075,"Elizabethtown-Fort Knox, KY  Metro Area"
824,2016,65735.25,3056.916666666666,62678.33333333334,4.65,"Elizabethtown-Fort Knox, KY  Metro Area"
825,2017,67017.41666666669,3168.916666666666,63848.5,4.7250000000000005,"Elizabethtown-Fort Knox, KY  Metro Area"
826,2018,67543.41666666669,2830.916666666666,64712.5,4.183333333333334,"Elizabethtown-Fort Knox, KY  Metro Area"
827,2019,67695.0,2907.0,64788.0,4.3,"Elizabethtown-Fort Knox, KY  Metro Area"
828,2002,95119.54545454547,4361.090909090909,90758.45454545453,4.6,"Elkhart-Goshen, IN  Metro Area"
829,2003,96259.83333333331,4527.666666666667,91732.16666666669,4.699999999999998,"Elkhart-Goshen, IN  Metro Area"
830,2004,99462.08333333331,4260.833333333333,95201.25,4.291666666666667,"Elkhart-Goshen, IN  Metro Area"
831,2005,101914.25,4725.583333333333,97188.66666666669,4.633333333333334,"Elkhart-Goshen, IN  Metro Area"
832,2006,104165.16666666669,4908.25,99256.91666666669,4.716666666666667,"Elkhart-Goshen, IN  Metro Area"
833,2007,101302.66666666669,4644.833333333333,96657.83333333331,4.591666666666667,"Elkhart-Goshen, IN  Metro Area"
834,2008,97831.58333333331,8394.583333333334,89437.0,8.658333333333333,"Elkhart-Goshen, IN  Metro Area"
835,2009,90687.66666666669,16209.75,74477.91666666669,17.866666666666664,"Elkhart-Goshen, IN  Metro Area"
836,2010,94497.25,12598.666666666664,81898.58333333331,13.333333333333336,"Elkhart-Goshen, IN  Metro Area"
837,2011,95375.5,10254.083333333334,85121.41666666669,10.75,"Elkhart-Goshen, IN  Metro Area"
838,2012,96847.75,8653.333333333334,88194.41666666669,8.950000000000003,"Elkhart-Goshen, IN  Metro Area"
839,2013,98968.5,7164.666666666668,91803.83333333331,7.241666666666666,"Elkhart-Goshen, IN  Metro Area"
840,2014,102088.08333333331,5180.75,96907.33333333331,5.091666666666667,"Elkhart-Goshen, IN  Metro Area"
841,2015,104700.83333333331,4070.083333333334,100630.75,3.908333333333333,"Elkhart-Goshen, IN  Metro Area"
842,2016,108476.41666666669,3771.333333333334,104705.08333333331,3.475,"Elkhart-Goshen, IN  Metro Area"
843,2017,112434.41666666669,2867.416666666666,109567.0,2.55,"Elkhart-Goshen, IN  Metro Area"
844,2018,116266.25,3011.5,113254.75,2.5916666666666663,"Elkhart-Goshen, IN  Metro Area"
845,2019,117513.0,4042.0,113471.0,3.4333333333333336,"Elkhart-Goshen, IN  Metro Area"
846,2002,159878.72727272724,7182.181818181818,152696.54545454544,4.500000000000001,"Evansville, IN-KY  Metro Area"
847,2003,159477.58333333337,7512.166666666668,151965.41666666663,4.708333333333333,"Evansville, IN-KY  Metro Area"
848,2004,156838.08333333337,7487.333333333332,149350.75,4.775,"Evansville, IN-KY  Metro Area"
849,2005,159087.83333333337,8158.333333333332,150929.5,5.116666666666667,"Evansville, IN-KY  Metro Area"
850,2006,159370.16666666663,7495.916666666668,151874.25,4.7,"Evansville, IN-KY  Metro Area"
851,2007,157356.41666666663,7151.666666666668,150204.75,4.55,"Evansville, IN-KY  Metro Area"
852,2008,158718.66666666663,8231.166666666666,150487.5,5.175,"Evansville, IN-KY  Metro Area"
853,2009,158152.16666666663,13387.5,144764.66666666663,8.45,"Evansville, IN-KY  Metro Area"
854,2010,159286.83333333337,14105.416666666664,145181.41666666663,8.85,"Evansville, IN-KY  Metro Area"
855,2011,160162.5,12603.416666666664,147559.08333333337,7.875,"Evansville, IN-KY  Metro Area"
856,2012,158462.66666666663,11728.833333333336,146733.83333333337,7.408333333333334,"Evansville, IN-KY  Metro Area"
