NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2017
40206,4206,Berkeley Charleston Dorchester RTMA,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0
40206,4206,Berkeley Charleston Dorchester RTMA,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,158076
40206,4206,Berkeley Charleston Dorchester RTMA,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40206,4206,Berkeley Charleston Dorchester RTMA,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40208,4208,City of Clemson/ Clemson Area Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,0
40209,4209,Hoke County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40209,4209,Hoke County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,54797
40210,4210,Craven County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40210,4210,Craven County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,30013
40210,4210,Craven County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40210,4210,Craven County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,13794
40213,4213,Autauga County Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40213,4213,Autauga County Commission,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,45014
40214,4214,Cabarrus County Transportation Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40214,4214,Cabarrus County Transportation Services,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,16234
40215,4215,Union County Transportation ,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40215,4215,Union County Transportation ,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,23929
40215,4215,Union County Transportation ,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40215,4215,Union County Transportation ,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0
40217,4217,Rowan Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40217,4217,Rowan Transit System,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,22734
40217,4217,Rowan Transit System,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40217,4217,Rowan Transit System,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,11510
40218,4218,Oldham's Public Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40218,4218,Oldham's Public Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,9397
40220,4220,Pitt Area Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40220,4220,Pitt Area Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,42631
40221,4221,Gaston County,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40221,4221,Gaston County,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,786839
40221,4221,Gaston County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40221,4221,Gaston County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,416869
40221,4221,Gaston County,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40221,4221,Gaston County,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,7918
40222,,Wake County DSS,Full Reporter,Urban,DR,PT,Funds Earned During Period,194627
40223,4223,Cumberland County,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40223,4223,Cumberland County,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,34986
40224,4224,Buncombe County,Full Reporter,Urban,DR,PT,Funds Earned During Period,969935
40224,4224,Buncombe County,Full Reporter,Urban,MB,PT,Funds Earned During Period,12006
40225,4225,Alamance County Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40225,4225,Alamance County Transportation Authority,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,106038
40226,4226,"Mountain Projects, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40226,4226,"Mountain Projects, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,14598
40227,4227,Onslow United Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40227,4227,Onslow United Transit System,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,964414
40228,4228,Mecklenburg County DSS,Full Reporter,Urban,DR,DO,Funds Earned During Period,41796
40228,4228,Mecklenburg County DSS,Full Reporter,Urban,DT,PT,Funds Earned During Period,59503
40229,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40229,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,1117
40229,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40229,4229,Henderson County/ Apple Country Public Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,30308
40230,4230,City of Atlanta - Department of Public Works - Transit Division,Full Reporter,Urban,SR,DO,Funds Earned During Period,70171
40231,4231,Orange County Public Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40231,4231,Orange County Public Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,15737
40231,4231,Orange County Public Transportation,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40231,4231,Orange County Public Transportation,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,6859
40232,4232,Central Florida Commuter Rail,Full Reporter,Urban,CR,PT,Funds Earned During Period,1983617
40233,4233,City of Salisbury - Salisbury,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40233,4233,City of Salisbury - Salisbury,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,79539
40234,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40234,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
40234,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40234,4234,Autonomous Municipality of Ponce,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40237,4237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40237,4237,Lancaster County Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,23421
40238,,City of Coconut Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40238,,City of Coconut Creek,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40239,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40239,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
40239,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40239,,City of Deerfield Beach/ North East Focal Point Senior Center,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40240,,City of Lighthouse Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40240,,City of Lighthouse Point,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40241,,City of Miramar - Public Works Department,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40241,,City of Miramar - Public Works Department,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
40241,,City of Miramar - Public Works Department,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40241,,City of Miramar - Public Works Department,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,0
40244,,"Spartanburg Regional Health Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,509535
40245,,"Clay County Council on Aging, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,25132
40245,,"Clay County Council on Aging, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,30632
40246,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40246,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
40246,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
40246,,"Center for Pan Asian Community Services, Inc.",Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,3211
40247,,Shelby County Government,Reduced Reporter,Urban,VP,PT,Funds Expended on Capital,0
40247,,Shelby County Government,Reduced Reporter,Urban,VP,PT,Funds Expended on Operations,212182
40248,,Town of Hillsboro Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40248,,Town of Hillsboro Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40249,,City of Hallandale Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40249,,City of Hallandale Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40250,,City of Lauderdale Lakes,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40250,,City of Lauderdale Lakes,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40251,,City of Pembroke Pines,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40251,,City of Pembroke Pines,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40252,,Link Transit - Burlington,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0
40252,,Link Transit - Burlington,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,4696
40252,,Link Transit - Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40252,,Link Transit - Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,38121
40253,,City of Coral Springs,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40253,,City of Coral Springs,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,27616
40254,,City of Lauderhill,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40254,,City of Lauderhill,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40255,,City of Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40255,,City of Hollywood,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,66733
40256,,City of Margate,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40256,,City of Margate,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0
40256,,City of Margate,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40256,,City of Margate,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40257,,City of Pompano Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40257,,City of Pompano Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40258,,"The Looper Group, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,12718
40259,,"Jolley Trolley Transportation of Clearwater, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,426398
40260,,Town of Lauderdale-By-The-Sea,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40260,,Town of Lauderdale-By-The-Sea,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40261,,City of Dania Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40261,,City of Dania Beach,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40262,,Town of Davie,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40262,,Town of Davie,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40263,,City of West Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0
40263,,City of West Park,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0
40265,,North Central Alabama Regional Council of Governments,Full Reporter,Urban,DR,DO,Funds Earned During Period,145852
40928,,Baldwin County Commission,Full Reporter,Urban,DR,DO,Funds Earned During Period,425967
40950,4R08-001,First Tennessee Human Resource Agency,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
40950,4R08-001,First Tennessee Human Resource Agency,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,266541
41068,,Flagler Co. Public Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,177039
41105,,"Audubon Area Community Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,142054
41157,4R02-035,Citrus County Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0
41157,4R02-035,Citrus County Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,30092
41157,4R02-035,Citrus County Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
41157,4R02-035,Citrus County Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,11629
44907,4T01,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,26000
44907,4T01,Catawba Indian Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
44913,4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0
44913,4T02,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,113010
44919,4T03,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
44919,4T03,Poarch Band of Creek Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0
44925,4T04,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0
44925,4T04,Mississippi Band of Choctaw Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,45440
44929,,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,Funds Earned During Period,0
44929,,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,Funds Earned During Period,90820
44932,,City of Tamarac,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0
44932,,City of Tamarac,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,19437
4R01-40907,4R01-003,Blount County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40907,4R01-003,Blount County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,31476
4R01-40911,4R01-021,Macon-Russell Community Action Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40911,4R01-021,Macon-Russell Community Action Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,12786
4R01-40926,4R01-012,Escambia County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40926,4R01-012,Escambia County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,34850
4R01-40960,4R01-013,Etowah County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40960,4R01-013,Etowah County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,40253
4R01-40963,4R01-022,Madison County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40963,4R01-022,Madison County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,57823
4R01-40965,4R01-010,Cullman County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40965,4R01-010,Cullman County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,51762
4R01-40982,4R01-024,"H.EL.P., Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40982,4R01-024,"H.EL.P., Inc. ",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,11696
4R01-40986,4R01-011,Dekalb County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-40986,4R01-011,Dekalb County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,45198
4R01-41000,4R01-028,Educational Center for Independence,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-41000,4R01-028,Educational Center for Independence,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,9250
4R01-41009,4R01-023,City of Guntersville,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-41009,4R01-023,City of Guntersville,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,10374
4R01-41076,4R01-025,St. Clair County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
4R01-41076,4R01-025,St. Clair County Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,62920
4R01-41084,4R01-007,Alabama Tombigbee Regional Planning Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
