NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
40103,4103,Wiregrass Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,0.00
40103,4103,Wiregrass Transit Authority,Full Reporter,Full Reporter,DT,PT,Funds Earned During Period,0.00
40104,4104,Indian River County,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,33971.00
40104,4104,Indian River County,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,0.00
40105,4105,Puerto Rico Highway and Transportation Authority,Full Reporter,Full Reporter,PB,PT,Funds Earned During Period,37748495.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,18585.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,2075848.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,124062.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter,Full Reporter,VP,DO,Funds Earned During Period,714518.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,217389.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,688402.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,2717380.00
40111,4111,Morgan County Area Transportation System,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40111,4111,Morgan County Area Transportation System,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,123475.00
40112,4112,City of San Juan,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40112,4112,City of San Juan,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40114,4114,Municipality of Aguada,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40114,4114,Municipality of Aguada,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40114,4114,Municipality of Aguada,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40114,4114,Municipality of Aguada,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40115,4115,Municipality of Caguas Mobility Office,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40115,4115,Municipality of Caguas Mobility Office,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40115,4115,Municipality of Caguas Mobility Office,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40115,4115,Municipality of Caguas Mobility Office,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40117,4117,Municipality of Vega Baja,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40117,4117,Municipality of Vega Baja,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40117,4117,Municipality of Vega Baja,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40117,4117,Municipality of Vega Baja,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40120,4120,"City of Ocala, Florida",Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,34286.00
40120,4120,"City of Ocala, Florida",Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,336668.00
40121,4121,Municipality of Hormigueros,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40121,4121,Municipality of Hormigueros,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40121,4121,Municipality of Hormigueros,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40121,4121,Municipality of Hormigueros,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40122,4122,Municipality of Cayey,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40122,4122,Municipality of Cayey,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40122,4122,Municipality of Cayey,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40122,4122,Municipality of Cayey,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40123,4123,Federal Programs Municipality of Gurabo,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40123,4123,Federal Programs Municipality of Gurabo,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40123,4123,Federal Programs Municipality of Gurabo,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40123,4123,Federal Programs Municipality of Gurabo,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40124,4124,Municipality of Cidra,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40124,4124,Municipality of Cidra,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40124,4124,Municipality of Cidra,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40124,4124,Municipality of Cidra,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40125,4125,Municipality of Carolina,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40125,4125,Municipality of Carolina,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40125,4125,Municipality of Carolina,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40125,4125,Municipality of Carolina,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40126,4126,Municipality of Humacao,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40126,4126,Municipality of Humacao,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40126,4126,Municipality of Humacao,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40126,4126,Municipality of Humacao,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,239483.00
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,19.00
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,83717.00
40127,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,303458.00
40128,4128,Okaloosa County Board of County Commissioners,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,248131.00
40128,4128,Okaloosa County Board of County Commissioners,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,131173.00
40129,4129,Charlotte County Transit Division,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,230769.00
40129,4129,Charlotte County Transit Division,Full Reporter,Full Reporter,VP,DO,Funds Earned During Period,0.00
40130,4130,Macon-Bibb County Transit Authority,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40130,4130,Macon-Bibb County Transit Authority,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,65253.00
40130,4130,Macon-Bibb County Transit Authority,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40130,4130,Macon-Bibb County Transit Authority,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,973929.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,0.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40131,4131,Davidson County Transportation,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40132,4132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40132,4132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,17669.00
40132,4132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40132,4132,Goldsboro-Wayne Transportation Authority,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,135475.00
40133,4133,Guilford County Transportation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40133,4133,Guilford County Transportation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,27300.00
40135,4135,Georgia Regional Transportation Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,6005107.00
40137,4137,Municipality of Bayamon,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40137,4137,Municipality of Bayamon,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40137,4137,Municipality of Bayamon,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40137,4137,Municipality of Bayamon,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40138,4138,Gwinnett County Board of Commissioners,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,2943711.00
40138,4138,Gwinnett County Board of Commissioners,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,91039.00
40138,4138,Gwinnett County Board of Commissioners,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,845299.00
40140,4140,Collier Area Transit,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,249802.00
40140,4140,Collier Area Transit,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,1142559.00
40141,4141,Central Midlands Transit,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,15849.00
40141,4141,Central Midlands Transit,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,211083.00
40141,4141,Central Midlands Transit,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,1846166.00
40143,4143,Town of Cary,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
40143,4143,Town of Cary,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,168500.00
40143,4143,Town of Cary,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
40143,4143,Town of Cary,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,180680.00
40144,4144,Hall Area Transit,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40144,4144,Hall Area Transit,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,27759.00
40144,4144,Hall Area Transit,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40144,4144,Hall Area Transit,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,78251.00
40145,4145,Municipality of Manati,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40145,4145,Municipality of Manati,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40145,4145,Municipality of Manati,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40145,4145,Municipality of Manati,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40146,4146,Hernando County Board of County Commissioners,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
40146,4146,Hernando County Board of County Commissioners,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,36059.00
40146,4146,Hernando County Board of County Commissioners,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
40146,4146,Hernando County Board of County Commissioners,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,64396.00
40147,4147,North Carolina State University Transportation Department,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,4870898.00
40150,4150,Municipality of Barceloneta,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40150,4150,Municipality of Barceloneta,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40150,4150,Municipality of Barceloneta,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40150,4150,Municipality of Barceloneta,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40151,4151,Municipality of Hatillo,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40151,4151,Municipality of Hatillo,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40151,4151,Municipality of Hatillo,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40151,4151,Municipality of Hatillo,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40152,4152,"Miami Lakes - vRide, Inc.",Full Reporter,Full Reporter,VP,DO,Funds Earned During Period,2181929.00
40153,4153,"vRide, Inc. - Atlanta",Full Reporter,Full Reporter,VP,DO,Funds Earned During Period,3073818.00
40155,4155,"St Johns County, Florida,  Board of County Commissioners",Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
40155,4155,"St Johns County, Florida,  Board of County Commissioners",Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,33359.00
40155,4155,"St Johns County, Florida,  Board of County Commissioners",Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
40155,4155,"St Johns County, Florida,  Board of County Commissioners",Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,114454.00
40158,4158,Lake County Board of County Commissioners,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,87542.00
40158,4158,Lake County Board of County Commissioners,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,148315.00
40159,4159,Regional Transportation Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,769253.00
40159,4159,Regional Transportation Authority,Full Reporter,Full Reporter,CR,PT,Funds Earned During Period,785871.00
40159,4159,Regional Transportation Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,138830.00
40159,4159,Regional Transportation Authority,Full Reporter,Full Reporter,VP,PT,Funds Earned During Period,572142.00
40160,4160,Municipality of Camuy,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40160,4160,Municipality of Camuy,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,0.00
40160,4160,Municipality of Camuy,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
40160,4160,Municipality of Camuy,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
40161,4161,Cherokee County Board of Commissioners,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
40161,4161,Cherokee County Board of Commissioners,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,27044.00
