NTD_ID,4 digit NTDID,Reporter Name,Reporter Type,Mode,TOS,Expense Type,2014
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",Full Reporter: Operating,DR,PT,Funds Earned During Period,2019099.00
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",Full Reporter: Operating,DT,PT,Funds Earned During Period,764618.00
40037,4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",Full Reporter: Operating,MB,DO,Funds Earned During Period,11297234.00
40038,4038,Escambia County Area Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,142118.00
40038,4038,Escambia County Area Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,1832518.00
40040,4040,Jacksonville Transportation Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,905347.00
40040,4040,Jacksonville Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,11081896.00
40040,4040,Jacksonville Transportation Authority,Full Reporter: Operating,MG,DO,Funds Earned During Period,0.00
40041,4041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,562748.00
40041,4041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,15394078.00
40041,4041,Hillsborough Area Regional Transit Authority,Full Reporter: Operating,SR,DO,Funds Earned During Period,465012.00
40042,4042,Birmingham-Jefferson County Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,159759.00
40042,4042,Birmingham-Jefferson County Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,2345625.00
40043,4043,The Wave Transit System,Full Reporter: Operating,DR,DO,Funds Earned During Period,212884.00
40043,4043,The Wave Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,798009.00
40044,4044,City of Montgomery-Montgomery Area Transit System,Full Reporter: Operating,DR,DO,Funds Earned During Period,95893.00
40044,4044,City of Montgomery-Montgomery Area Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,892815.00
40045,4045,Tuscaloosa County Parking and Transit Authority,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40045,4045,Tuscaloosa County Parking and Transit Authority,Small Systems Reporter,DR,DO,Funds Expended on Operations,48733.00
40045,4045,Tuscaloosa County Parking and Transit Authority,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40045,4045,Tuscaloosa County Parking and Transit Authority,Small Systems Reporter,MB,DO,Funds Expended on Operations,149519.00
40046,4046,Sarasota County Area Transit,Full Reporter: Operating,CB,DO,Funds Earned During Period,79405.00
40046,4046,Sarasota County Area Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,298669.00
40046,4046,Sarasota County Area Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,180127.00
40046,4046,Sarasota County Area Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,1765650.00
40047,4047,Athens Transit System,Full Reporter: Operating,DR,DO,Funds Earned During Period,22594.00
40047,4047,Athens Transit System,Full Reporter: Operating,MB,DO,Funds Earned During Period,1990536.00
40049,4049,Gadsden Transportation Services - City of Gadsden,Small Systems Reporter,DR,DO,Funds Expended on Capital,17442.00
40049,4049,Gadsden Transportation Services - City of Gadsden,Small Systems Reporter,DR,DO,Funds Expended on Operations,25441.00
40049,4049,Gadsden Transportation Services - City of Gadsden,Small Systems Reporter,MB,DO,Funds Expended on Capital,11231.00
40049,4049,Gadsden Transportation Services - City of Gadsden,Small Systems Reporter,MB,DO,Funds Expended on Operations,14385.00
40051,4051,Chapel Hill Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,0.00
40051,4051,Chapel Hill Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,8587168.00
40051,4051,Chapel Hill Transit,Full Reporter: Operating,MB,PT,Funds Earned During Period,14354.00
40053,4053,Greenville Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,31701.00
40053,4053,Greenville Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,966083.00
40054,4054,Johnson City Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40054,4054,Johnson City Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,98440.00
40054,4054,Johnson City Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40054,4054,Johnson City Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,163381.00
40055,4055,Bristol Tennessee Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40055,4055,Bristol Tennessee Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,2880.00
40055,4055,Bristol Tennessee Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40055,4055,Bristol Tennessee Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,27433.00
40056,4056,Pee Dee Regional Transportation Authority,Small Systems Reporter,DR,DO,Funds Expended on Capital,292.00
40056,4056,Pee Dee Regional Transportation Authority,Small Systems Reporter,DR,DO,Funds Expended on Operations,2629.00
40056,4056,Pee Dee Regional Transportation Authority,Small Systems Reporter,MB,DO,Funds Expended on Capital,46518.00
40056,4056,Pee Dee Regional Transportation Authority,Small Systems Reporter,MB,DO,Funds Expended on Operations,311313.00
40057,4057,Jackson Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,259046.00
40057,4057,Jackson Transit Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,376476.00
40058,4058,City of Rome Transit Department,Full Reporter: Operating,DR,DO,Funds Earned During Period,61373.00
40058,4058,City of Rome Transit Department,Full Reporter: Operating,MB,DO,Funds Earned During Period,625326.00
40060,4060,Hub City Transit,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40060,4060,Hub City Transit,Small Systems Reporter,DR,DO,Funds Expended on Operations,0.00
40060,4060,Hub City Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40060,4060,Hub City Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,40830.00
40063,4063,Space Coast Area Transit,Full Reporter: Operating,DR,DO,Funds Earned During Period,143686.00
40063,4063,Space Coast Area Transit,Full Reporter: Operating,DR,PT,Funds Earned During Period,322557.00
40063,4063,Space Coast Area Transit,Full Reporter: Operating,MB,DO,Funds Earned During Period,1226770.00
40063,4063,Space Coast Area Transit,Full Reporter: Operating,VP,PT,Funds Earned During Period,367592.00
40064,4064,East Alabama Regional Planning and Development Commission,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
40064,4064,East Alabama Regional Planning and Development Commission,Small Systems Reporter,DR,PT,Funds Expended on Operations,214622.00
40064,4064,East Alabama Regional Planning and Development Commission,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
40064,4064,East Alabama Regional Planning and Development Commission,Small Systems Reporter,MB,PT,Funds Expended on Operations,70666.00
40068,4068,Northwest Alabama Council of Local Governments,Full Reporter: Operating,DR,DO,Funds Earned During Period,82612.00
40071,4071,"City of Huntsville, Alabama - Public Transportation Division",Full Reporter: Operating,DR,DO,Funds Earned During Period,199481.00
40071,4071,"City of Huntsville, Alabama - Public Transportation Division",Full Reporter: Operating,MB,DO,Funds Earned During Period,285046.00
40073,4073,Lee-Russell Council of Governments,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40073,4073,Lee-Russell Council of Governments,Small Systems Reporter,DR,DO,Funds Expended on Operations,168080.00
40073,4073,Lee-Russell Council of Governments,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40073,4073,Lee-Russell Council of Governments,Small Systems Reporter,MB,DO,Funds Expended on Operations,17019.00
40074,4074,Pasco County Public Transportation,Full Reporter: Operating,DR,DO,Funds Earned During Period,15907.00
40074,4074,Pasco County Public Transportation,Full Reporter: Operating,DT,PT,Funds Earned During Period,34417.00
40074,4074,Pasco County Public Transportation,Full Reporter: Operating,MB,DO,Funds Earned During Period,1038121.00
40077,4077,South Florida Regional Transportation Authority,Full Reporter: Operating,CR,PT,Funds Earned During Period,12799800.00
40077,4077,South Florida Regional Transportation Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,0.00
40078,4078,Cobb County Department of Transportation Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,1082196.00
40078,4078,Cobb County Department of Transportation Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,185562.00
40078,4078,Cobb County Department of Transportation Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,4339965.00
40080,4080,Kingsport Area Transit System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
40080,4080,Kingsport Area Transit System,Small Systems Reporter,DR,DO,Funds Expended on Operations,23963.00
40080,4080,Kingsport Area Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40080,4080,Kingsport Area Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,61898.00
40081,4081,Anderson Transit Authority,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40081,4081,Anderson Transit Authority,Small Systems Reporter,MB,DO,Funds Expended on Operations,78860.00
40082,4082,Douglas County Rideshare,Full Reporter: Operating,VP,DO,Funds Earned During Period,428241.00
40086,4086,Metropolitan Bus Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,115020.00
40086,4086,Metropolitan Bus Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,3823661.00
40087,4087,Durham Area Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,215523.00
40087,4087,Durham Area Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,2813442.00
40088,4088,Spartanburg County Transportation Services,Full Reporter: Operating,DR,PT,Funds Earned During Period,418205.00
40092,4092,Clarksville Transit System,Full Reporter: Operating/Building,DR,DO,Funds Earned During Period,73001.00
40092,4092,Clarksville Transit System,Full Reporter: Operating/Building,MB,DO,Funds Earned During Period,681074.00
40093,4093,Greensboro Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,253951.00
40093,4093,Greensboro Transit Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,3343986.00
40094,4094,Alternativa de Transporte Integrado -ATI,Full Reporter: Operating,HR,PT,Funds Earned During Period,8020030.00
40094,4094,Alternativa de Transporte Integrado -ATI,Full Reporter: Operating,MB,PT,Funds Earned During Period,786634.00
40095,4095,Greenville Area Transit,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
40095,4095,Greenville Area Transit,Small Systems Reporter,DR,PT,Funds Expended on Operations,25714.00
40095,4095,Greenville Area Transit,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40095,4095,Greenville Area Transit,Small Systems Reporter,MB,DO,Funds Expended on Operations,307952.00
40096,4096,Tar River Transit,Small Systems Reporter,DR,PT,Funds Expended on Capital,0.00
40096,4096,Tar River Transit,Small Systems Reporter,DR,PT,Funds Expended on Operations,47902.00
40096,4096,Tar River Transit,Small Systems Reporter,MB,PT,Funds Expended on Capital,0.00
40096,4096,Tar River Transit,Small Systems Reporter,MB,PT,Funds Expended on Operations,220384.00
40097,4097,"Council on Aging of St. Lucie, Inc.",Full Reporter: Operating,DR,DO,Funds Earned During Period,62341.00
40097,4097,"Council on Aging of St. Lucie, Inc.",Full Reporter: Operating,MB,DO,Funds Earned During Period,221072.00
40100,4100,Santee Wateree Regional Transportation Authority,Full Reporter: Operating,CB,DO,Funds Earned During Period,70986.00
40100,4100,Santee Wateree Regional Transportation Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,467130.00
40100,4100,Santee Wateree Regional Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,72457.00
40101,4101,Spartanburg Transit System,Small Systems Reporter,MB,DO,Funds Expended on Capital,0.00
40101,4101,Spartanburg Transit System,Small Systems Reporter,MB,DO,Funds Expended on Operations,250258.00
40102,4102,Waccamaw Regional Transportation Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,32060.00
40102,4102,Waccamaw Regional Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,481679.00
40103,4103,Wiregrass Transit Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,85170.00
40103,4103,Wiregrass Transit Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,0.00
40103,4103,Wiregrass Transit Authority,Full Reporter: Operating,DT,PT,Funds Earned During Period,0.00
40104,4104,Indian River County,Full Reporter: Operating,DR,PT,Funds Earned During Period,32691.00
40104,4104,Indian River County,Full Reporter: Operating,MB,PT,Funds Earned During Period,0.00
40105,4105,Puerto Rico Highway and Transportation Authority,Full Reporter: Operating,PB,PT,Funds Earned During Period,39354370.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter: Operating,DR,DO,Funds Earned During Period,51500.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter: Operating,MB,DO,Funds Earned During Period,2017969.00
40108,4108,Research Triangle Regional Public Transportation Authority,Full Reporter: Operating,VP,DO,Funds Earned During Period,696520.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter: Operating,CB,PT,Funds Earned During Period,26670.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter: Operating,DR,PT,Funds Earned During Period,264624.00
40110,4110,Charleston Area Regional Transportation Authority,Full Reporter: Operating,MB,PT,Funds Earned During Period,2923641.00
40111,4111,Morgan County Area Transportation System,Small Systems Reporter,DR,DO,Funds Expended on Capital,0.00
