,CBSA,MNAME,Year,POP_CENSUSTRACT
2928,33660,"Mobile, AL Metro Area",2014,29524
2929,33660,"Mobile, AL Metro Area",2015,30333
2930,33660,"Mobile, AL Metro Area",2016,30602
2931,33660,"Mobile, AL Metro Area",2017,29399
2932,33660,"Mobile, AL Metro Area",2018,28564
2933,33700,"Modesto, CA Metro Area",2005,235812
2934,33700,"Modesto, CA Metro Area",2006,233610
2935,33700,"Modesto, CA Metro Area",2007,231408
2936,33700,"Modesto, CA Metro Area",2008,229206
2937,33700,"Modesto, CA Metro Area",2009,227004
2938,33700,"Modesto, CA Metro Area",2010,224802
2939,33700,"Modesto, CA Metro Area",2011,222600
2940,33700,"Modesto, CA Metro Area",2012,224409
2941,33700,"Modesto, CA Metro Area",2013,223598
2942,33700,"Modesto, CA Metro Area",2014,226878
2943,33700,"Modesto, CA Metro Area",2015,228302
2944,33700,"Modesto, CA Metro Area",2016,229428
2945,33700,"Modesto, CA Metro Area",2017,231884
2946,33700,"Modesto, CA Metro Area",2018,234007.5
2947,33740,"Monroe, LA Metro Area",2005,4682
2948,33740,"Monroe, LA Metro Area",2006,4129
2949,33740,"Monroe, LA Metro Area",2007,3576
2950,33740,"Monroe, LA Metro Area",2008,3023
2951,33740,"Monroe, LA Metro Area",2009,2470
2952,33740,"Monroe, LA Metro Area",2010,1917
2953,33740,"Monroe, LA Metro Area",2011,1364
2954,33740,"Monroe, LA Metro Area",2012,1473
2955,33740,"Monroe, LA Metro Area",2013,1498
2956,33740,"Monroe, LA Metro Area",2014,1429
2957,33740,"Monroe, LA Metro Area",2015,1611
2958,33740,"Monroe, LA Metro Area",2016,1796
2959,33740,"Monroe, LA Metro Area",2017,1876
2960,33740,"Monroe, LA Metro Area",2018,1982.25
2961,33860,"Montgomery, AL Metro Area",2005,7051
2962,33860,"Montgomery, AL Metro Area",2006,7435
2963,33860,"Montgomery, AL Metro Area",2007,7819
2964,33860,"Montgomery, AL Metro Area",2008,8203
2965,33860,"Montgomery, AL Metro Area",2009,8587
2966,33860,"Montgomery, AL Metro Area",2010,8971
2967,33860,"Montgomery, AL Metro Area",2011,9355
2968,33860,"Montgomery, AL Metro Area",2012,8289
2969,33860,"Montgomery, AL Metro Area",2013,7999
2970,33860,"Montgomery, AL Metro Area",2014,7415
2971,33860,"Montgomery, AL Metro Area",2015,7399
2972,33860,"Montgomery, AL Metro Area",2016,6921
2973,33860,"Montgomery, AL Metro Area",2017,7238
2974,33860,"Montgomery, AL Metro Area",2018,7356.25
2975,34060,"Morgantown, WV Metro Area",2005,34843
2976,34060,"Morgantown, WV Metro Area",2006,32887
2977,34060,"Morgantown, WV Metro Area",2007,30931
2978,34060,"Morgantown, WV Metro Area",2008,28975
2979,34060,"Morgantown, WV Metro Area",2009,27019
2980,34060,"Morgantown, WV Metro Area",2010,25063
2981,34060,"Morgantown, WV Metro Area",2011,23107
2982,34060,"Morgantown, WV Metro Area",2012,23860
2983,34060,"Morgantown, WV Metro Area",2013,24785
2984,34060,"Morgantown, WV Metro Area",2014,25089
2985,34060,"Morgantown, WV Metro Area",2015,24392
2986,34060,"Morgantown, WV Metro Area",2016,23830
2987,34060,"Morgantown, WV Metro Area",2017,23242
2988,34060,"Morgantown, WV Metro Area",2018,22660.5
2989,34060,"Morgantown, WV Metro Area",2005,34843
2990,34060,"Morgantown, WV Metro Area",2006,32887
2991,34060,"Morgantown, WV Metro Area",2007,30931
2992,34060,"Morgantown, WV Metro Area",2008,28975
2993,34060,"Morgantown, WV Metro Area",2009,27019
2994,34060,"Morgantown, WV Metro Area",2010,25063
2995,34060,"Morgantown, WV Metro Area",2011,23107
2996,34060,"Morgantown, WV Metro Area",2012,23860
2997,34060,"Morgantown, WV Metro Area",2013,24785
2998,34060,"Morgantown, WV Metro Area",2014,25089
2999,34060,"Morgantown, WV Metro Area",2015,24392
3000,34060,"Morgantown, WV Metro Area",2016,23830
3001,34060,"Morgantown, WV Metro Area",2017,23242
3002,34060,"Morgantown, WV Metro Area",2018,22660.5
3003,34580,"Mount Vernon-Anacortes, WA Metro Area",2005,10518
3004,34580,"Mount Vernon-Anacortes, WA Metro Area",2006,10132
3005,34580,"Mount Vernon-Anacortes, WA Metro Area",2007,9746
3006,34580,"Mount Vernon-Anacortes, WA Metro Area",2008,9360
3007,34580,"Mount Vernon-Anacortes, WA Metro Area",2009,8974
3008,34580,"Mount Vernon-Anacortes, WA Metro Area",2010,8588
3009,34580,"Mount Vernon-Anacortes, WA Metro Area",2011,8202
3010,34580,"Mount Vernon-Anacortes, WA Metro Area",2012,8425
3011,34580,"Mount Vernon-Anacortes, WA Metro Area",2013,8182
3012,34580,"Mount Vernon-Anacortes, WA Metro Area",2014,8241
3013,34580,"Mount Vernon-Anacortes, WA Metro Area",2015,8387
3014,34580,"Mount Vernon-Anacortes, WA Metro Area",2016,8395
3015,34580,"Mount Vernon-Anacortes, WA Metro Area",2017,8549
3016,34580,"Mount Vernon-Anacortes, WA Metro Area",2018,8666.5
3017,34620,"Muncie, IN Metro Area",2005,19752
3018,34620,"Muncie, IN Metro Area",2006,19149
3019,34620,"Muncie, IN Metro Area",2007,18546
3020,34620,"Muncie, IN Metro Area",2008,17943
3021,34620,"Muncie, IN Metro Area",2009,17340
3022,34620,"Muncie, IN Metro Area",2010,16737
3023,34620,"Muncie, IN Metro Area",2011,16134
3024,34620,"Muncie, IN Metro Area",2012,16581
3025,34620,"Muncie, IN Metro Area",2013,16442
3026,34620,"Muncie, IN Metro Area",2014,16660
3027,34620,"Muncie, IN Metro Area",2015,16918
3028,34620,"Muncie, IN Metro Area",2016,16798
3029,34620,"Muncie, IN Metro Area",2017,16089
3030,34620,"Muncie, IN Metro Area",2018,15527.25
3031,34740,"Muskegon-Norton Shores, MI Metro Area",2005,8605
3032,34740,"Muskegon-Norton Shores, MI Metro Area",2006,8623
3033,34740,"Muskegon-Norton Shores, MI Metro Area",2007,8641
3034,34740,"Muskegon-Norton Shores, MI Metro Area",2008,8659
3035,34740,"Muskegon-Norton Shores, MI Metro Area",2009,8677
3036,34740,"Muskegon-Norton Shores, MI Metro Area",2010,8695
3037,34740,"Muskegon-Norton Shores, MI Metro Area",2011,8713
3038,34740,"Muskegon-Norton Shores, MI Metro Area",2012,8509
3039,34740,"Muskegon-Norton Shores, MI Metro Area",2013,8804
3040,34740,"Muskegon-Norton Shores, MI Metro Area",2014,8279
3041,34740,"Muskegon-Norton Shores, MI Metro Area",2015,8260
3042,34740,"Muskegon-Norton Shores, MI Metro Area",2016,8559
3043,34740,"Muskegon-Norton Shores, MI Metro Area",2017,8522
3044,34740,"Muskegon-Norton Shores, MI Metro Area",2018,8569
3045,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2005,6140
3046,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2006,5832
3047,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2007,5524
3048,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2008,5216
3049,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2009,4908
3050,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2010,4600
3051,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2011,4292
3052,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2012,4458
3053,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2013,4464
3054,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2014,4257
3055,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2015,4551
3056,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2016,4711
3057,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2017,5076
3058,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",2018,5389.75
3059,34900,"Napa, CA Metro Area",2005,42345
3060,34900,"Napa, CA Metro Area",2006,43268
3061,34900,"Napa, CA Metro Area",2007,44191
3062,34900,"Napa, CA Metro Area",2008,45114
3063,34900,"Napa, CA Metro Area",2009,46037
3064,34900,"Napa, CA Metro Area",2010,46960
3065,34900,"Napa, CA Metro Area",2011,47883
3066,34900,"Napa, CA Metro Area",2012,47889
3067,34900,"Napa, CA Metro Area",2013,47795
3068,34900,"Napa, CA Metro Area",2014,48251
3069,34900,"Napa, CA Metro Area",2015,48883
3070,34900,"Napa, CA Metro Area",2016,49251
3071,34900,"Napa, CA Metro Area",2017,48562
3072,34900,"Napa, CA Metro Area",2018,48137.25
3073,34940,"Naples-Marco Island, FL Metro Area",2005,15161
3074,34940,"Naples-Marco Island, FL Metro Area",2006,16669
3075,34940,"Naples-Marco Island, FL Metro Area",2007,18177
3076,34940,"Naples-Marco Island, FL Metro Area",2008,19685
3077,34940,"Naples-Marco Island, FL Metro Area",2009,21193
3078,34940,"Naples-Marco Island, FL Metro Area",2010,22701
3079,34940,"Naples-Marco Island, FL Metro Area",2011,24209
3080,34940,"Naples-Marco Island, FL Metro Area",2012,24017
3081,34940,"Naples-Marco Island, FL Metro Area",2013,25054
3082,34940,"Naples-Marco Island, FL Metro Area",2014,24826
3083,34940,"Naples-Marco Island, FL Metro Area",2015,25147
3084,34940,"Naples-Marco Island, FL Metro Area",2016,25087
3085,34940,"Naples-Marco Island, FL Metro Area",2017,25724
3086,34940,"Naples-Marco Island, FL Metro Area",2018,26186.75
3087,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2005,152515
3088,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2006,145678
3089,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2007,138841
3090,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2008,132004
3091,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2009,125167
3092,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2010,118330
3093,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2011,111493
3094,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2012,115433
3095,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2013,116628
3096,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2014,118933
3097,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2015,119763
3098,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2016,123524
3099,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2017,126269
3100,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2018,129268
3101,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2005,152515
3102,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2006,145678
3103,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2007,138841
3104,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2008,132004
3105,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2009,125167
3106,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2010,118330
3107,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2011,111493
3108,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2012,115433
3109,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2013,116628
3110,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2014,118933
3111,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2015,119763
3112,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2016,123524
3113,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2017,126269
3114,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2018,129268
3115,35300,"New Haven-Milford, CT Metro Area",2005,227086
3116,35300,"New Haven-Milford, CT Metro Area",2006,224662
3117,35300,"New Haven-Milford, CT Metro Area",2007,222238
3118,35300,"New Haven-Milford, CT Metro Area",2008,219814
3119,35300,"New Haven-Milford, CT Metro Area",2009,217390
3120,35300,"New Haven-Milford, CT Metro Area",2010,214966
3121,35300,"New Haven-Milford, CT Metro Area",2011,212542
3122,35300,"New Haven-Milford, CT Metro Area",2012,213150
3123,35300,"New Haven-Milford, CT Metro Area",2013,212259
3124,35300,"New Haven-Milford, CT Metro Area",2014,211829
3125,35300,"New Haven-Milford, CT Metro Area",2015,212012
3126,35300,"New Haven-Milford, CT Metro Area",2016,211343
3127,35300,"New Haven-Milford, CT Metro Area",2017,210070
3128,35300,"New Haven-Milford, CT Metro Area",2018,208948
3129,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2005,469635
3130,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2006,461423
3131,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2007,453211
3132,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2008,444999
3133,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2009,436787
3134,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2010,428575
3135,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2011,420363
3136,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2012,427534
3137,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2013,432331
3138,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2014,434155
3139,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2015,440172
3140,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2016,442872
3141,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2017,446188
3142,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2018,449350
3143,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2005,469635
3144,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2006,461423
3145,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2007,453211
3146,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2008,444999
3147,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2009,436787
3148,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2010,428575
3149,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2011,420363
3150,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2012,427534
3151,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2013,432331
3152,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2014,434155
3153,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2015,440172
3154,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2016,442872
3155,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2017,446188
3156,35380,"New Orleans-Metairie-Kenner, LA Metro Area",2018,449350
3157,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2005,13554860
3158,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2006,13470309
3159,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2007,13385758
3160,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2008,13301207
3161,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2009,13216656
3162,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2010,13132105
3163,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2011,13047554
3164,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2012,13149572
3165,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2013,13252329
3166,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2014,13379952
3167,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2015,13482738
3168,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2016,13531238
3169,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2017,13672194
3170,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2018,13790036
3171,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2005,13554860
3172,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2006,13470309
3173,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2007,13385758
3174,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2008,13301207
3175,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2009,13216656
3176,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2010,13132105
3177,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2011,13047554
3178,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2012,13149572
3179,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2013,13252329
3180,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2014,13379952
3181,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2015,13482738
3182,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2016,13531238
3183,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2017,13672194
3184,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",2018,13790036
3185,35660,"Niles-Benton Harbor, MI Metro Area",2005,
3186,35660,"Niles-Benton Harbor, MI Metro Area",2006,
3187,35660,"Niles-Benton Harbor, MI Metro Area",2007,
3188,35660,"Niles-Benton Harbor, MI Metro Area",2008,
3189,35660,"Niles-Benton Harbor, MI Metro Area",2009,
3190,35660,"Niles-Benton Harbor, MI Metro Area",2010,
3191,35660,"Niles-Benton Harbor, MI Metro Area",2011,
3192,35660,"Niles-Benton Harbor, MI Metro Area",2012,
3193,35660,"Niles-Benton Harbor, MI Metro Area",2013,
3194,35660,"Niles-Benton Harbor, MI Metro Area",2014,
3195,35660,"Niles-Benton Harbor, MI Metro Area",2015,
3196,35660,"Niles-Benton Harbor, MI Metro Area",2016,
3197,35660,"Niles-Benton Harbor, MI Metro Area",2017,
3198,35660,"Niles-Benton Harbor, MI Metro Area",2018,0
3199,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2010,43717
3200,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2011,43105
3201,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2012,42529
3202,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2013,43983
3203,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2014,45103
3204,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2015,45925
3205,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2016,46289
3206,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2017,48011
3207,35840,"North Port-Bradenton-Sarasota, FL Metro Area",2018,49393.5
3208,35980,"Norwich-New London, CT Metro Area",2005,14069
3209,35980,"Norwich-New London, CT Metro Area",2006,14645
3210,35980,"Norwich-New London, CT Metro Area",2007,15221
3211,35980,"Norwich-New London, CT Metro Area",2008,15797
3212,35980,"Norwich-New London, CT Metro Area",2009,16373
3213,35980,"Norwich-New London, CT Metro Area",2010,16949
3214,35980,"Norwich-New London, CT Metro Area",2011,17525
3215,35980,"Norwich-New London, CT Metro Area",2012,17187
3216,35980,"Norwich-New London, CT Metro Area",2013,17267
3217,35980,"Norwich-New London, CT Metro Area",2014,16541
3218,35980,"Norwich-New London, CT Metro Area",2015,16721
3219,35980,"Norwich-New London, CT Metro Area",2016,16319
3220,35980,"Norwich-New London, CT Metro Area",2017,16234
3221,35980,"Norwich-New London, CT Metro Area",2018,16069.75
3222,36100,"Ocala, FL Metro Area",2005,2453
3223,36100,"Ocala, FL Metro Area",2006,2449
3224,36100,"Ocala, FL Metro Area",2007,2445
3225,36100,"Ocala, FL Metro Area",2008,2441
3226,36100,"Ocala, FL Metro Area",2009,2437
3227,36100,"Ocala, FL Metro Area",2010,2433
3228,36100,"Ocala, FL Metro Area",2011,2429
3229,36100,"Ocala, FL Metro Area",2012,2499
3230,36100,"Ocala, FL Metro Area",2013,2574
3231,36100,"Ocala, FL Metro Area",2014,2052
3232,36100,"Ocala, FL Metro Area",2015,2167
3233,36100,"Ocala, FL Metro Area",2016,2289
3234,36100,"Ocala, FL Metro Area",2017,2564
3235,36100,"Ocala, FL Metro Area",2018,2800.75
3236,36140,"Ocean City, NJ Metro Area",2005,
3237,36140,"Ocean City, NJ Metro Area",2006,
3238,36140,"Ocean City, NJ Metro Area",2007,
3239,36140,"Ocean City, NJ Metro Area",2008,
3240,36140,"Ocean City, NJ Metro Area",2009,
3241,36140,"Ocean City, NJ Metro Area",2010,
3242,36140,"Ocean City, NJ Metro Area",2011,
3243,36140,"Ocean City, NJ Metro Area",2012,
3244,36140,"Ocean City, NJ Metro Area",2013,
